XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,Dates,date
54.498367,125.577393,59.346684,46.699188,29.111202,99.054161,80.100067,57.264503,36.17231,97.650055,62.553131,2020-02-06,2020-02-06
54.459381,125.031723,59.420654,46.372746,29.007999,98.28157,79.52018,56.447247,36.190441,96.757141,62.35313,2020-02-07,2020-02-07
54.781101,126.444649,59.670326,46.140797,29.092438,98.806168,79.966972,56.419071,36.607265,98.067429,62.589485,2020-02-10,2020-02-10
54.722603,127.438614,59.448399,46.656231,29.195635,99.397537,80.271156,56.729061,37.051254,97.737411,62.816753,2020-02-11,2020-02-11
55.434303,128.744354,59.420654,47.283363,29.214399,99.521523,81.022186,57.039051,37.28685,98.795357,62.862225,2020-02-12,2020-02-12
55.444046,128.520279,59.772045,47.137321,29.205017,99.054161,80.565857,56.83239,37.513386,98.533287,63.562183,2020-02-13,2020-02-13
55.512295,128.325394,59.910748,46.888187,29.242544,99.130463,80.461296,56.841789,37.948318,98.96035,63.989456,2020-02-14,2020-02-14
55.882763,128.315628,59.698067,46.501602,28.989241,98.77755,80.004997,56.700878,37.912079,98.591515,64.52581,2020-02-18,2020-02-18
56.136246,128.890549,59.633343000000004,47.120136,29.205017,99.23539,79.976463,56.851181,37.377464,99.765923,63.825829,2020-02-19,2020-02-19
55.561039,128.93927,59.679569,47.068584,29.148726,98.596321,79.862411,56.945118,37.794277,98.727402,64.053108,2020-02-20,2020-02-20
54.712852,126.970901,59.781288,46.510193,28.867281,98.653549,79.463127,56.682083,37.993629,96.514496,63.934925,2020-02-21,2020-02-21
52.879993,122.605354,58.4035,44.362511,27.929113,95.54409,77.200638,55.085152,37.486198,92.525421,63.189476,2020-02-24,2020-02-24
51.466351,119.3312,57.349354,42.403835,26.981571,92.644493,74.054062,52.708519,36.543835,89.565125,61.862236,2020-02-25,2020-02-25
51.368855,118.385963,57.025707,41.12381,26.784557,92.634949,73.493179,52.530033,36.226681,89.972778,61.234974,2020-02-26,2020-02-26
49.341007,113.601425,54.704735,38.924583,25.639997,89.48735,70.764893,50.068871,34.178856,85.119873,58.480484,2020-02-27,2020-02-27
49.487255,112.87059000000001,53.622841,38.890221,24.945759,88.333221,69.472015,49.524021,33.336166,85.770164,56.525986,2020-02-28,2020-02-28
51.203121,116.748901,56.48938,40.462322,26.221659,92.472778,71.915138,51.647022,34.994366,90.729836,59.85318,2020-03-02,2020-03-02
49.516495,113.923004,55.721886,39.225262,25.236586,90.174103,70.156479,51.196125,34.967182,87.284271,59.116844,2020-03-03,2020-03-03
51.300613,117.859764,58.458981,40.153065,26.071556,95.372406,73.055885,53.319107,36.326363,91.030701,62.471317,2020-03-04,2020-03-04
49.428757,113.465004,57.358597,38.68404,24.814411,93.159538,69.481522,51.628231,35.492729,88.157799,61.507698,2020-03-05,2020-03-05
48.570824,111.720734,56.905502,36.510593,23.970066,92.663574,68.873116,50.284924,34.885632,86.294281,61.007702,2020-03-06,2020-03-06
45.334053,104.685204,54.42733,29.156927,21.399498,87.846779,62.522915,45.578644,32.420982,79.742859,57.689598,2020-03-09,2020-03-09
47.644646,110.473434,55.990059,30.540031,22.656635,90.860855,65.764557,47.429211,33.997635,85.061646,58.22596,2020-03-10,2020-03-10
45.597301,104.431839,53.243717,28.924973,21.427647,87.388947,61.905006,45.174706,32.176331,81.043442,55.298744,2020-03-11,2020-03-11
41.317368,93.87854,48.241135,25.316872,19.110382,80.864807,55.497765,40.825382,29.412664,73.133209,49.717049,2020-03-12,2020-03-12
45.031834,99.686287,52.346771,27.653551,21.62466,86.473282,59.832638,43.690491,31.995111,81.713142,52.426083,2020-03-13,2020-03-13
39.952477,87.057396,48.795952,23.89081,18.660067,77.946129,53.045139,38.880875,26.875528,70.425278,46.471672,2020-03-16,2020-03-16
41.68784,90.4095,52.910835,24.054037,19.673277,82.839233,55.488258,41.285679,28.50654,75.219971,52.416988,2020-03-17,2020-03-17
40.303444,85.215675,51.551537,20.600565,18.003349,80.092216,51.400551,38.646027,26.504015,72.38588,50.135227,2020-03-18,2020-03-18
41.024895,88.187744,49.831612,22.000853,18.397377,78.45166,51.438572,39.63237,26.087206,72.647919,47.21711,2020-03-19,2020-03-19
39.211533,85.566475,46.604439,22.215622,17.740662,75.437584,48.862373,38.213909,24.610226,69.31884,43.471745,2020-03-20,2020-03-20
39.419777,85.707481,45.225269,20.701439,16.708448,71.519447,46.722172,36.265865,23.242687,68.685638,41.253441,2020-03-23,2020-03-23
41.844402,93.746536,47.531635,24.021399,18.780445,77.030525,52.633095,40.530766,25.269348,75.720062,45.688202,2020-03-24,2020-03-24
41.199135,95.391571,47.40144,25.154398,19.291349,78.056084,55.401752,41.476421,26.392229,75.622498,46.854279,2020-03-25,2020-03-25
43.545555,99.337639,49.996101,26.691416,20.502384,83.241272,58.898487,43.424465,28.418886,80.305588,50.848331,2020-03-26,2020-03-26
41.805294,96.008453,49.763596,24.882126,19.877943,81.458549,56.417244,41.854675,28.491919,76.676193,51.123787,2020-03-27,2020-03-27
43.330467,98.015747,51.707279,25.136831,20.256393,85.273201,57.241131,43.188049,29.231377,79.905579,53.015217,2020-03-30,2020-03-30
43.252251,96.037819,50.656391,25.523283,19.698183,84.899399,56.532196,42.592297,28.300211,78.412849,50.875877,2020-03-31,2020-03-31
41.531544,91.749016,49.800804,24.258537,18.496611,81.669418,53.983891,40.672611,26.583941,74.676102,47.818363,2020-04-01,2020-04-01
42.05949,92.091736,51.074883,26.480623,18.960211,83.931358,54.702396,41.287289,26.976488,76.422523,49.314983,2020-04-02,2020-04-02
41.208912,90.485886,51.474777,26.19957,18.581762,83.174194,53.974312,40.294342,26.748262,75.241989,47.552097,2020-04-03,2020-04-03
43.926849,98.015747,53.390556,27.58728,19.915791,87.535126,57.710556,43.292076,28.683628,81.661758,51.224781,2020-04-06,2020-04-06
44.249481,99.474739,52.77676,28.175739,20.114475,86.816292,57.576427,44.445778,28.69276,80.930023,50.582058,2020-04-07,2020-04-07
45.197826,102.608101,53.557953,30.055294,20.994364,90.391304,59.664886,46.620781,30.847227,83.105705,53.336571,2020-04-08,2020-04-08
45.530228,104.458755,54.060146,29.783016,22.120241,90.889694,60.565426,48.625568,32.435692,83.125221,55.852367,2020-04-09,2020-04-09
45.598667,104.429382,53.660248,29.686405,21.316046,90.094177,58.793102,47.55698,30.947643,83.310593,54.080292,2020-04-13,2020-04-13
46.947857,108.51255,55.938713,29.545876,21.410656,93.084549,59.913982,48.171658,31.979231,86.803436,55.668728,2020-04-14,2020-04-14
46.507904,106.133163,55.055233,28.158175,20.483459,92.605324,58.256618,45.958824,30.746805,84.910645,53.832394,2020-04-15,2020-04-15
46.693657,107.40609,55.417923,26.954905,20.123934,94.62764,57.739296,45.694042,30.545965,85.944855,53.841564,2020-04-16,2020-04-16
47.32914,110.578613,56.264214,29.818151,21.183584,96.592476,60.450451,47.52861,31.53191,87.086357,55.576908,2020-04-17,2020-04-17
46.898968000000004,108.649643,55.157528,28.887154,20.8146,95.825706,58.841003,46.356003,30.363382,85.691185,53.4743,2020-04-20,2020-04-20
45.422684,105.829597,53.985744,28.377747,20.142862,92.912033,57.451889,45.211761,29.916058,82.100815,52.592854,2020-04-21,2020-04-21
46.644775,108.111092,54.506542,29.387785,20.360464,94.330521,58.055435,46.100674,30.436422,85.261879,54.126205,2020-04-22,2020-04-22
46.977184,108.081718,54.022942,30.336348,20.275314,94.848083,58.515282,46.422188,30.089512,84.676506,53.217209,2020-04-23,2020-04-23
47.573566,109.912781,54.599525,30.406607,20.568611,96.12281,58.984707,47.150352,30.199064,86.471687,53.54776,2020-04-24,2020-04-24
47.964638,111.969048,54.757641,31.065327,21.268738,97.359222,60.450451,48.408066,31.075457,87.213196,54.107849,2020-04-27,2020-04-27
47.094501,112.409676,55.064529,31.776749,21.495806,95.394409,61.580914,49.306446,31.102842,86.052162,54.309841,2020-04-28,2020-04-28
49.37249,114.887009,54.832035,34.130577,22.120241,96.026985,62.75927,50.564167,31.185001,89.58403,53.814026,2020-04-29,2020-04-29
49.157387,114.172203,54.181042,33.375248,21.562038,95.58609,61.513859,49.060577,30.965902,89.184013,52.57449,2020-04-30,2020-04-30
48.473026,109.903,53.58585,31.486912,20.871368,93.765053,59.655319,48.029804,30.016481,86.735123,51.307419,2020-05-01,2020-05-01
48.756546,110.500282,53.557953,32.576004,20.682148,93.717117,58.898487,48.20002,29.998226,87.886383,51.693047,2020-05-04,2020-05-04
49.010746,110.901749,53.60445,32.602348,20.615915,95.749046,59.12841,48.322952,30.189928,89.096191,52.115406,2020-05-05,2020-05-05
48.873871,110.882164,53.018559,31.750401,20.17124,94.800163,58.314102,47.49078,29.633055,89.788918,50.343342,2020-05-06,2020-05-06
49.792892,112.625107,52.869759,32.576004,20.6443,94.790573,58.994289,48.464813,29.897799,91.1353,50.545334,2020-05-07,2020-05-07
50.702118,114.818466,54.050835,34.060322,21.08898,95.279388,60.460037,49.627964,30.445551,92.471939,51.564507,2020-05-08,2020-05-08
50.731453,114.563873,53.976444,33.463081,20.682148,96.918335,59.703213,48.871441,30.080385,93.086594,51.344139,2020-05-11,2020-05-11
49.743999,112.05719,53.520752,32.874626,20.142862,95.442337,58.026695,48.124371,28.802311,91.164581,50.894241,2020-05-12,2020-05-12
48.893421,110.128189,53.037159,31.381519,19.546804,94.407204,56.570522,47.11253,28.34585,89.593773,50.4627,2020-05-13,2020-05-13
49.421371,111.773216,52.90696,31.732836,20.048244,95.442337,57.164482,47.689369,28.382372,90.735268,51.004417,2020-05-14,2020-05-14
50.105743,113.075523,53.371948,31.609879,19.915791,96.247437,56.963303,48.105457,28.28195,91.193848,50.32497,2020-05-15,2020-05-15
51.161625,117.35453,54.218239,34.192062,20.937595,97.042938,60.718708,50.299381,29.660446,93.428085,52.39085,2020-05-18,2020-05-18
51.151844,116.933495,53.223156,33.234726,20.426695,95.873642,59.942719,49.817093,29.085312,93.086594,51.527779,2020-05-19,2020-05-19
52.569473,118.460999,53.855545,34.560951,20.880833,95.988647,61.063595,50.611443,29.359184,95.125702,51.812416,2020-05-20,2020-05-20
52.19796,118.882065,53.260357,34.007626,20.8146,95.279388,61.207291,50.129169,29.213118,93.79882,51.289047,2020-05-21,2020-05-21
52.510815,118.705788,53.446354,33.796829,20.738913,95.480659,61.159389,50.053513,29.852154,94.140305,51.858315,2020-05-22,2020-05-22
52.657467,120.585815,53.734653,34.736607,21.817488,95.308159,63.726864,51.424709,30.801579,94.042725,52.198036,2020-05-26,2020-05-26
53.02898,122.651878,54.543736,35.184547,22.763605,96.295349,65.853638,51.94482,31.458878,94.579338,52.822399,2020-05-27,2020-05-27
52.530369,121.163536,55.027328,34.200844,22.404078,97.550919,65.230927,52.427105,31.814909,94.393967,54.383289,2020-05-28,2020-05-28
52.813896,121.604179,55.083126,34.042751,22.148628,98.729805,64.82856,52.436562,31.632336,95.584259,54.805649,2020-05-29,2020-05-29
53.420048,122.759598,55.464428,34.639996,22.404078,97.75219,64.972275,52.795906,32.262241,95.554993,55.457554,2020-06-01,2020-06-01
53.635139,123.807327,55.61322,35.606117,22.583845,98.31768,65.815323,53.751015,32.472202,96.452591,55.815643,2020-06-02,2020-06-02
53.801342,126.147568,55.68763,36.651295,23.425888,98.125984,68.382782,54.970917,33.248177,97.203842,56.485905,2020-06-03,2020-06-03
53.400497,125.511093,55.417923,36.660076,23.936792,97.34964,69.110878,55.169502,32.627403,96.403809,55.475906,2020-06-04,2020-06-04
54.270622,128.517181,56.189808,39.382793,24.826145,98.921501,71.649612,56.578529,33.823315,98.940483,56.182903,2020-06-05,2020-06-05
55.287407,130.475525,56.794308,41.156956,25.2992,99.601997,73.086609,56.654182,34.562771,99.438049,57.688705,2020-06-08,2020-06-08
55.150532,129.457184,56.329311,39.611149,24.759918,98.566856,71.266388,55.963852,34.161091,99.906372,56.531807,2020-06-09,2020-06-09
54.984325,128.243011,56.171223,37.661335,23.832718,98.413521,69.561142,55.330265,33.522049,101.574738,56.201267,2020-06-10,2020-06-10
52.45216,121.525826,54.041546,34.113022,21.883717,92.940788,64.675301,51.055904,31.449749,95.750107,54.00684,2020-06-11,2020-06-11
52.911659,122.730217,54.050835,34.973747,22.545998,93.544586,65.930283,52.04884,32.444824,96.989182,53.869114,2020-06-12,2020-06-12
53.762234,123.895439,54.673935,35.079147,22.858215,93.755455,66.581726,52.597321,32.855629,97.925819,54.236389,2020-06-15,2020-06-15
54.202183,126.500061,55.529526,36.08918,23.217743,96.065315,67.884613,53.694279,33.40337,100.01371,54.484287,2020-06-16,2020-06-16
54.270622,126.167137,55.445824,34.859573,22.86768,95.969467,67.396034,53.249825,33.010818,99.994194,54.319012,2020-06-17,2020-06-17
54.446606,125.706924,55.734123,35.289936,22.839296,95.643608,67.146965,53.287647,32.600018,100.442986,54.309841,2020-06-18,2020-06-18
54.299957,124.72773,55.445824,34.754169,22.687914,96.563728,66.323074,53.126892,32.271366,99.750267,52.785671,2020-06-19,2020-06-19
54.419464,126.009537,55.287434,34.91518,22.575562,96.193146,66.4347,53.323711,32.179382,101.629669,53.300438,2020-06-22,2020-06-22
54.772144,127.000809,55.203079,34.950764,22.6803,96.607033,66.444313,53.447323,32.05978,102.363419,52.763451,2020-06-23,2020-06-23
53.537788,124.203651,54.275223,33.011524,21.880487,94.085266,64.13488,51.887928,31.241037,100.054527,52.282017,2020-06-24,2020-06-24
53.772903,124.370491,54.659485,33.643112,22.461304,95.00927,64.846947,52.534496,31.572214,101.336166,51.63393,2020-06-25,2020-06-25
51.402161,121.455559,53.544178,32.477783,21.499626,93.854248,63.644108,51.811863,31.029451,99.34034,51.087685,2020-06-26,2020-06-26
52.352413,123.761978,54.556393,32.913673,21.737665,94.701256,65.732231,52.819763,31.563019,100.426292,52.05056,2020-06-29,2020-06-29
52.940205,125.342133,54.959393,33.669804,22.032831,96.318268,66.107521,53.580437,32.022984,102.22644,52.244987,2020-06-30,2020-06-30
54.252926,126.608238,55.00626,32.851406,21.842405,97.059402,65.809212,53.694546,32.896923,102.392769,53.467091,2020-07-01,2020-07-01
54.076599,127.108765,55.287434,33.216122,21.87097,97.790909,66.376953,54.702446,32.78653,102.989548,53.605968,2020-07-02,2020-07-02
55.164009,130.121841,55.559231,33.31398,22.289917,98.782288,67.329582,55.482143,32.823326,104.78968,52.948612,2020-07-06,2020-07-06
55.007263,128.080399,56.065338,32.255402,21.83288,97.925659,66.040161,55.501156,32.289761,103.693939,52.735676,2020-07-07,2020-07-07
55.497089,129.444641,55.924751,32.228718,22.061398,97.935287,66.040161,54.711948,32.27137,105.386475,53.207859,2020-07-08,2020-07-08
55.565662,129.297394,55.484257,30.636406,21.594845,97.165276,64.606377,54.198498,32.16098,105.768021,52.494961000000004,2020-07-09,2020-07-09
56.525719,130.838303,56.505833,31.614923,22.337524,96.93428,65.44355,55.139835,32.197773,105.738678,53.485603,2020-07-10,2020-07-10
55.389324,129.179642,56.421494,31.445898,22.432739,97.48291,65.71299,55.139835,31.691811,103.547195,53.541157,2020-07-13,2020-07-13
55.93792,130.465347,57.246254,32.548958,22.546995,99.417542,67.137131,56.528088,32.004585,104.740784,54.0411,2020-07-14,2020-07-14
56.271004,132.330139,57.293121,33.251709,22.994511,100.707306,68.849983,57.478931,32.151775,105.308212,53.828159,2020-07-15,2020-07-15
56.368965,131.976791,57.414951,33.100483,22.994511,100.543678,68.869217,57.669102,31.774603,104.007019,54.513283,2020-07-16,2020-07-16
56.241615,131.358475,57.724243,32.637909,22.804081,101.920074,69.282997,58.154037,32.216167,104.515762,55.744644,2020-07-17,2020-07-17
56.917572,133.458801,57.14315,32.095284,22.699339,101.900818,68.436203,57.650085,31.91259,107.186607,55.013233,2020-07-20,2020-07-20
56.643272,133.664917,57.639893,34.034515,23.146854,101.83345,69.340714,58.154037,31.921797,106.110443,55.263206,2020-07-21,2020-07-21
56.702057,134.813202,58.099133,33.616425,23.146854,102.747833,69.898834,58.829136,32.308159,106.961601,56.114983,2020-07-22,2020-07-22
55.781181,132.791397,58.305332,33.554165,23.165897,102.285828,69.687134,58.648472,32.142574,104.183113,56.179787,2020-07-23,2020-07-23
55.693012,133.026962,58.230347,33.367352,23.108767,101.159683,69.129036,58.448799,32.01379,102.921066,55.809456,2020-07-24,2020-07-24
56.075077,133.851379,58.520889,33.402935,22.918337,101.920074,69.417709,59.295055,32.390957,104.545097,55.133595,2020-07-27,2020-07-27
55.497089,132.526428,58.73645,32.833614,22.861214,101.804581,68.936562,57.99239,33.044113,103.322182,55.96685,2020-07-28,2020-07-28
56.006504,133.871017,58.820808,33.518578,23.289675,102.872948,69.985443,58.467819,33.669662,104.819031,56.226086,2020-07-29,2020-07-29
56.163246,133.763031,58.820808,32.202026,22.870728,102.160698,69.282997,57.336304,33.393696,105.406036,56.226086,2020-07-30,2020-07-30
56.946968,134.459885,58.764572,32.050804,22.880253,101.57357,69.023193,57.393356,33.356888,108.037766,56.318668,2020-07-31,2020-07-31
56.995949,134.175262,58.60524,32.166439,22.946903,102.622704,69.311859,57.070061,32.823326,110.698845,55.707611,2020-08-03,2020-08-03
57.358418,135.254898,59.336285,32.949257,22.851685,102.170326,69.485062,57.878288,33.310898,110.982567,56.318668,2020-08-04,2020-08-04
57.270248,136.903748,59.214447,33.296188,23.165897,102.641945,70.812973,58.724545,33.062511,111.393471,55.596512,2020-08-05,2020-08-05
58.778904,137.571121,59.20507,33.029324,23.156374,102.09333,71.082428,58.477325,33.126911,112.958801,55.920555,2020-08-06,2020-08-06
58.710331,137.777267,59.523727,33.073795,23.651495,102.42057,72.294868,58.677006,33.577675,111.276054,56.929718,2020-08-07,2020-08-07
58.514404,139.426086,59.833023,34.096794,23.82288,102.074081,74.075066,59.247505,33.522476,110.96299,56.911201,2020-08-10,2020-08-10
57.642509,139.15126,59.420635,33.981148,24.099007,101.429184,74.469597,59.142929,32.878529,108.967186,55.679836,2020-08-11,2020-08-11
58.328266,140.996429,60.189163,34.319183,24.032354,103.132843,74.710152,59.494736,33.292496,111.442383,56.48531,2020-08-12,2020-08-12
58.622166,140.937531,60.142303,33.652012,23.880009,102.998093,74.315628,59.485226,32.906124,111.491302,56.392735,2020-08-13,2020-08-13
58.612358,140.927689,60.132931,33.972248,23.975227,102.795959,74.604301,59.551781,32.988918,111.413025,55.902042,2020-08-14,2020-08-14
58.680946,142.743423,60.470337,33.77655,23.575323,103.402344,74.257889,59.818016,33.283298,112.156586,55.827972,2020-08-17,2020-08-17
59.209949,143.626724,60.714012,33.349564,23.422983,103.373459,73.853729,59.570808,33.246502,112.57724,55.577995,2020-08-18,2020-08-18
59.043411,142.949509,60.236023,32.967052,23.413454,103.036591,73.661301,59.399654,32.565746,112.440292,55.411343,2020-08-19,2020-08-19
59.778145,142.733582,60.114185,32.255402,23.194462,102.709335,73.266769,59.190468,32.915321,113.937134,54.92065,2020-08-20,2020-08-20
59.513645,143.469666,60.264145,32.050804,23.146854,102.815193,73.565056,58.848156,33.025723,115.385078,55.013233,2020-08-21,2020-08-21
60.238579,145.648514,60.779617,32.931465,23.699099,102.343582,74.89299,59.884586,33.07172,116.382973,55.494663,2020-08-24,2020-08-24
60.806778,146.129456,60.648407,32.468899,23.765753,103.036591,74.796761,59.64687,33.172909,116.969978,54.966938,2020-08-25,2020-08-25
62.88364,147.572189,60.723389,31.783937,23.651495,102.911453,74.835236,60.274433,32.942917,119.347343,54.355892,2020-08-26,2020-08-26
62.119507,146.777191,61.098274,31.846201,24.051399,103.719978,75.104691,60.112793,33.384499,119.445183,54.531799,2020-08-27,2020-08-27
62.266449,147.739029,61.64188,32.415524,24.146616,103.950966,75.816772,60.825920000000004,33.642071,120.492004,54.689198,2020-08-28,2020-08-28
61.972561,147.307175,61.463814,31.71277,23.86097,104.201218,74.873741,59.894096,33.347694,120.87355,54.855843,2020-08-31,2020-08-31
62.481979,148.848099,61.529408,31.499283,23.927616,103.267586,75.633926,61.577103,33.292496,123.182434,54.226273,2020-09-01,2020-09-01
63.814301,150.909149,62.644718,31.348057,24.270393,105.336975,76.88488,62.974850000000004,34.037643,124.278152,55.911289,2020-09-02,2020-09-02
61.649273,146.119629,61.566906,31.11676,23.899054,102.468704,74.729385,61.234795,33.467281,117.195007,55.281727,2020-09-03,2020-09-03
60.522682,144.431503,61.426323,31.018911,24.079962,101.73719,74.902603,61.272827,33.347694,115.56118,54.966938,2020-09-04,2020-09-04
58.925858,142.537292,60.132931,29.889177,23.46106,100.062439,73.497688,60.122295,32.924526,110.336861,54.661411,2020-09-08,2020-09-08
59.631203,145.226501,61.004559,30.093775,23.699099,101.83345,74.633171,61.672184,33.283298,113.937134,55.383572,2020-09-09,2020-09-09
58.749516,143.145828,60.254772,28.990721,23.365849,100.27417,73.680534,61.092163,32.814129,111.36412,54.429962,2020-09-10,2020-09-10
58.563377,143.361725,60.592182,29.017406,23.527716,100.668808,74.681282,61.871857,32.703732,110.512955,54.559574,2020-09-11,2020-09-11
58.7887,144.88298,60.985817,29.239799,23.851444,102.112564,75.691666,62.765678,33.504074,112.831627,55.309502,2020-09-14,2020-09-14
59.836926,146.070572,60.90147,29.026308,23.527716,102.247337,75.739769,63.069927,33.945648,113.946922,55.679836,2020-09-15,2020-09-15
59.190353,145.255951,60.629669,30.191628,23.794319,102.074081,76.50959,63.117474,34.166435,112.185913,55.60577,2020-09-16,2020-09-16
58.102947,143.214508,60.245399,30.236105,23.546757,101.73719,76.663559,63.583401,33.41209,111.2565,55.152107,2020-09-17,2020-09-17
57.544548,141.222137,59.692432,29.898073,23.499153,101.583183,75.807144,62.48991,32.749733,109.338966,54.179985,2020-09-18,2020-09-18
56.871082,139.182251,59.237049,28.907074,22.910357,99.706566,73.290703,60.386284,31.873306,110.247887,53.84288,2020-09-21,2020-09-21
57.970619,142.123077,59.585888,28.60869,22.718876,99.49398,74.015205,60.500927,32.252754,111.993187,54.179047,2020-09-22,2020-09-22
56.586388,139.792068,58.69022,27.315691,22.211462,98.469658,72.691772,58.724007,31.32728,108.502586,53.347973,2020-09-23,2020-09-23
56.694382,139.733063,59.123917,27.30665,22.259331,97.976822,72.798042,59.144352,31.475355,109.110481,53.945595,2020-09-24,2020-09-24
57.450302,141.552643,59.435043,27.28857,22.489105,99.551964,73.88961,59.669785,32.08617,111.718651,54.832706,2020-09-25,2020-09-25
58.216049,144.513107,60.104443,27.930544,23.025242,100.450645,75.22271,60.63467,32.641453,113.856133,54.972778,2020-09-28,2020-09-28
58.274952,143.391861,59.708458,27.161982,22.738024,100.325027,74.556152,60.185658,32.474865,113.47374,54.954098,2020-09-29,2020-09-29
58.314217,144.562302,60.434425,27.080605,23.044392,101.929161,74.362961,60.797077,32.641453,114.424828,55.44902,2020-09-30,2020-09-30
59.148682,146.450699,60.773838,26.248747,23.082685,101.581268,74.140778,59.937279,33.17823,115.630852,56.009296,2020-10-01,2020-10-01
57.980431,145.83107,60.434425,26.501921,23.264589,100.653587,74.971542,60.47226,33.715004,112.699135,56.672287,2020-10-02,2020-10-02
58.932705,147.75882,60.83984,27.297609,23.647549,102.72155,76.179054,61.628208,33.900101,115.170013,57.381977,2020-10-05,2020-10-05
57.69574,145.024551,60.443859,26.890722,23.408199,101.359001,75.251694,60.854397,33.613201,113.385483,57.867554,2020-10-06,2020-10-06
58.117874,148.339111,61.094398,27.270481,23.80073,103.272362,76.913208,62.421124,33.705746,115.464165,58.222401,2020-10-07,2020-10-07
58.873795,149.312836,61.499825,28.292225,24.126244,103.774849,77.676353,63.051647,34.270287,116.062263,59.286934,2020-10-08,2020-10-08
59.227219,150.866852,61.980637,27.840126,24.154963,104.712196,77.966156,63.538864,34.177742,117.836975,59.277592,2020-10-09,2020-10-09
60.788155,152.873291,62.697174,27.91246,24.423035,105.427284,78.410515,63.433781,34.353577,121.053032,59.651112,2020-10-12,2020-10-12
60.847057,152.843765,62.65004,27.478449,23.953911,104.625221,77.541115,62.870136,33.770535,120.278442,59.240234,2020-10-13,2020-10-13
60.120583,151.152069,62.329487,27.595993,23.724138,104.016434,77.975822,63.051647,33.381836,119.641098,59.165539,2020-10-14,2020-10-14
59.659176,151.712708,62.367195,27.930544,23.906038,103.26268,78.255966,62.870136,33.539162,119.101837,59.128181,2020-10-15,2020-10-15
59.668991,150.335724,62.386047,27.297609,23.925192,104.287003,78.82589,63.309586,33.418858,118.758659,59.763165,2020-10-16,2020-10-16
58.598923,148.486633,61.57523,26.718927,23.561384,102.634575,77.850235,62.573982,32.891331,116.58194,59.258915,2020-10-19,2020-10-19
59.021057,149.676758,61.509232,27.035393,23.752861,102.769859,78.255966,62.717281,33.113445,116.983932,59.613754,2020-10-20,2020-10-20
60.012592,148.860413,61.565804,26.520006,23.628401,102.257698,77.463844,62.478447,32.99313,116.807442,59.455013,2020-10-21,2020-10-21
60.405281,149.165314,61.537518,27.61408,24.097521,103.803825,78.101395,62.822376,32.761765,116.258369,60.295433,2020-10-22,2020-10-22
60.974686,150.473434,61.650654,27.478449,24.174112,104.190369,78.410515,63.051647,32.974621,116.130905,60.46352,2020-10-23,2020-10-23
59.639542,147.581772,60.858696,26.492878,23.628401,103.030769,76.449532,61.475353,32.576668,113.611023,60.444839,2020-10-26,2020-10-26
60.022415,147.512939,60.698418,26.149284,23.197573,102.325356,74.778351,60.892612,32.160206,114.179695,60.398151,2020-10-27,2020-10-27
57.666286,142.850922,58.925922,25.055206,22.603992,99.078461,72.324692,59.173016,31.447592,109.336014,58.642605,2020-10-28,2020-10-28
59.119228,143.755768,58.907063,25.823774,22.776323,98.266739,73.377632,60.395836,31.808531,111.15976,58.801353,2020-10-29,2020-10-29
58.117874,140.618271,58.699646,25.968443,22.843336,98.237732,73.290703,60.357616,31.604925,108.698692,58.250416,2020-10-30,2020-10-30
58.088421,141.62146,59.633038,26.854557,23.274166,100.006142,75.271011,62.363808,32.38232,108.973221,59.529724,2020-11-02,2020-11-02
58.952339,144.739304,60.613564,26.70084,23.791157,101.465309,77.492821,63.338249,32.891331,110.895012,60.388809,2020-11-03,2020-11-03
61.494995,147.81781,60.641846,26.737011,23.51351,105.968437,76.691025,62.258724,32.983875,115.209229,59.483028,2020-11-04,2020-11-04
62.682873,150.699661,61.084969,26.737011,24.087944,106.181023,78.497475,64.799896,33.104191,118.788071,60.015285,2020-11-05,2020-11-05
62.535625,150.247238,61.367809,26.158325,23.896469,106.219673,78.574722,64.962296,32.974621,119.209686,59.884556,2020-11-06,2020-11-06
62.005493,149.755417,61.226398,29.892647,25.859119,107.215004,81.250565,66.423943,33.84457,118.346832,60.995785,2020-11-09,2020-11-09
61.809143,149.224304,62.433193,30.860136,25.993155,107.524223,82.68026,67.207336,34.029663,116.140709,61.873554,2020-11-10,2020-11-10
62.368721,150.53244,62.9706,30.543665,25.88784,107.388947,81.984734,66.204231,34.288795,118.89592,62.107002,2020-11-11,2020-11-11
62.015308,148.516174,62.800896,29.558092,25.457018,106.992744,81.047707,64.809448,33.937115,117.836975,61.107838,2020-11-12,2020-11-12
62.938122,150.925858,63.668285,30.634083,25.878265,108.345612,82.84449,65.927185,34.714516,118.837097,61.714809,2020-11-13,2020-11-13
63.340626,152.902817,64.252823,32.650433,26.452703,108.162018,84.863426,67.226425,34.936626,119.984283,62.340458,2020-11-16,2020-11-16
63.114834,152.253677,63.800278,32.984989,26.414406,107.456589,84.641243,66.978035,34.955139,119.317543,61.117172,2020-11-17,2020-11-17
62.476707,151.21109,62.92345,32.026543,26.165483,105.456276,84.264519,66.423943,34.362831,118.042877,59.921909,2020-11-18,2020-11-18
62.859581,151.958603,63.093163,32.550976,26.25165,105.37896,84.47702,66.700996,34.418365,118.993965,59.32428,2020-11-19,2020-11-19
