MSFT,SBUX,WBD,TMO,KO,IBKR,NOC,SLB,NTR,SBAC,PCG,Dates,date
296.314331,92.642952,25.24,552.518982,57.935947,64.452293,368.603363,38.110157,67.74398,303.46405,12.4,2022-01-27,2022-01-27
304.635345,94.479874,27.15,570.768677,59.091755,65.476143,374.723969,38.914337,67.040138,314.941376,12.69,2022-01-28,2022-01-28
307.323364,95.558708,27.91,580.01825,59.256863,67.78228,364.572296,38.316101,68.23275,322.553223,12.79,2022-01-31,2022-01-31
305.129517,95.986351,27.17,592.999573,58.819801,69.810074,365.242493,38.75742,71.46843,319.510468,12.13,2022-02-01,2022-02-01
309.77417,94.985275,27.690001,602.797974,59.421978,70.605286,365.636719,38.49263,72.152718,320.699829,12.25,2022-02-02,2022-02-02
297.707764,93.245552,28.93,593.618164,59.839622,69.790184,368.425934,37.835556,70.461555,318.846375,12.01,2022-02-03,2022-02-03
302.342621,92.331947,28.9,593.109314,59.208302,72.533699,364.424438,37.766907,70.784149,318.697723,12.08,2022-02-04,2022-02-04
297.411316,92.516609,28.34,585.755554,59.829914,72.404472,367.785339,39.492947,70.969879,318.707611,12.15,2022-02-07,2022-02-07
300.978851,92.254189,28.209999,586.234497,60.218418,73.199684,373.856598,38.268169,72.631721,315.506256,12.15,2022-02-08,2022-02-08
307.55069,94.402115,29.84,588.549377,59.286003,73.925323,378.824005,38.760048,73.482178,323.405548,12.3,2022-02-09,2022-02-09
298.824493,93.102928,30.09,579.000549,59.616234,73.915375,376.51767,38.533779,74.146904,315.258514,11.39,2022-02-10,2022-02-10
291.570801,91.559517,29.57,565.041382,58.557556,72.672852,393.568573,39.960232,74.567253,309.242371,11.26,2022-02-11,2022-02-11
291.531281,91.481369,29.42,559.952637,58.936348,71.768288,384.974152,38.661671,71.742142,306.605957,11.28,2022-02-14,2022-02-14
296.936951,92.321457,30.51,555.442505,59.159737,73.45813,379.228088,39.438843,72.739243,306.318512,11.4,2022-02-15,2022-02-15
296.590332,92.975937,29.379999,549.136536,59.150028,74.332863,387.990082,41.012852,73.374641,301.134888,11.74,2022-02-16,2022-02-16
287.905548,90.895264,29.870001,539.348145,60.334969,70.734512,392.375946,40.442272,75.437271,293.354584,11.59,2022-02-17,2022-02-17
285.132751,91.178543,29.860001,535.955627,60.742901,69.740494,385.614746,39.556889,74.078476,288.240326,11.41,2022-02-18,2022-02-18
284.924805,90.953873,28.280001,528.721558,60.490372,67.861801,385.102264,38.907612,74.039375,294.444763,11.32,2022-02-22,2022-02-22
277.547211,87.573997,28.209999,527.414551,59.820202,65.416504,380.519226,39.094528,73.423523,288.765625,10.86,2022-02-23,2022-02-23
291.728027,88.902496,27.73,538.978882,58.771233,66.380699,389.793701,37.69759,75.740311,299.618469,11.08,2022-02-24,2022-02-24
294.4216,90.43615,28.24,548.617676,61.043991,68.130173,405.378754,38.809235,79.396339,304.147949,11.36,2022-02-25,2022-02-25
295.887238,89.664436,28.049999,542.800537,60.451523,65.880409,437.508636,38.602646,84.059227,300.698822,11.37,2022-02-28,2022-02-28
292.084564,88.052643,28.110001,541.872559,60.189285,61.988106,451.322418,37.058144,83.023026,313.880829,11.3,2022-03-01,2022-03-01
297.273651,90.621735,29.24,555.223022,60.636063,63.471363,448.640778,38.602646,86.024101,318.291351,11.46,2022-03-02,2022-03-02
293.045135,89.410454,28.68,553.06781,60.674911,60.95282,444.979492,37.894341,87.666382,323.138,11.43,2022-03-03,2022-03-03
287.044006,87.94519,26.889999,546.11322,60.772038,58.414364,463.661743,38.307518,92.857147,327.964783,11.2,2022-03-04,2022-03-04
276.200378,82.504173,25.549999,533.570923,59.32486,56.87138,472.943481,41.416187,97.158348,328.955902,10.51,2022-03-07,2022-03-07
273.170135,82.054825,25.27,522.844543,56.974392,58.623409,444.504517,44.347794,92.68119,322.018005,10.84,2022-03-08,2022-03-08
285.697235,85.571465,25.370001,540.505615,57.26577,61.261414,445.207123,41.868725,92.896248,324.004608,11.01,2022-03-09,2022-03-09
282.815491,85.141655,25.08,537.063171,56.216812,61.151909,439.952728,42.695076,99.611992,326.57724,10.88,2022-03-10,2022-03-10
277.349121,80.814247,23.99,528.641785,56.255653,60.644218,431.729797,42.203201,99.123222,318.730194,10.78,2022-03-11,2022-03-11
273.754364,77.453888,23.879999,534.698364,57.293079,61.510281,436.796173,40.875126,96.835754,318.551392,11.19,2022-03-14,2022-03-14
284.360352,81.195213,25.02,549.733582,58.350071,61.440598,443.129089,38.622318,95.242363,320.081085,11.5,2022-03-15,2022-03-15
291.530029,85.385864,25.639999,561.624023,58.193481,65.482224,419.984131,37.264736,91.713417,323.676788,12,2022-03-16,2022-03-16
292.351959,85.630081,25.709999,571.307983,58.810062,64.427025,424.308319,38.868259,96.034164,327.858612,11.76,2022-03-17,2022-03-17
297.511322,87.525146,26.26,588.120361,58.819851,66.408012,423.467255,39.08469,97.412521,328.414856,11.58,2022-03-18,2022-03-18
296.253662,84.848602,26.15,588.329956,59.289631,65.123848,441.921906,40.520969,102.857452,325.405151,11.3,2022-03-21,2022-03-21
301.106049,85.854752,26.870001,586.393127,59.504936,67.642395,441.625,40.530807,102.212257,320.56781,11.62,2022-03-22,2022-03-22
296.580444,84.223419,26.620001,570.369568,59.113464,65.591721,442.238556,41.721157,103.131172,318.332855,11.58,2022-03-23,2022-03-23
301.145691,85.102577,27.120001,572.745667,59.681103,66.069557,449.808441,41.947418,104.441071,323.229828,11.82,2022-03-24,2022-03-24
300.729706,85.424934,27.35,573.344666,60.219391,65.701233,453.380585,42.970528,105.995369,326.785828,11.98,2022-03-25,2022-03-25
307.681549,86.333397,25.58,582.22998,60.601082,66.368179,442.119781,41.0522,104.294441,331.653046,12.04,2022-03-28,2022-03-28
312.345825,89.117409,26.25,591.894104,60.835972,67.652351,441.634918,41.93758,99.054802,338.47699,12.01,2022-03-29,2022-03-29
310.810852,88.922028,25.700001,594.170349,60.884903,67.015251,448.58136,41.524406,100.243256,340.682129,12.09,2022-03-30,2022-03-30
305.314758,88.863426,24.92,589.677795,60.679379,65.611633,442.53537,40.63903,102.138901,341.794617,11.94,2022-03-31,2022-03-31
306.414001,89.371391,25.02,591.36499,61.530846,66.467735,450.026123,41.012852,101.922813,348.251068,12.27,2022-04-01,2022-04-01
311.910065,86.050117,25.799999,589.168579,61.207878,66.925659,447.552277,40.875126,100.970085,352.701019,12.07,2022-04-04,2022-04-04
307.859802,82.17205,24.42,583.318237,61.139366,65.830635,449.254272,39.80283,99.398567,358.154297,12.05,2022-04-05,2022-04-05
296.590332,81.429649,23.92,586.442993,61.755947,64.098511,456.626221,40.11763,99.378914,367.610474,12.09,2022-04-06,2022-04-06
298.442169,81.195213,23.07,611.202271,62.088703,63.640594,465.838715,40.30455,102.4925,366.815826,12.34,2022-04-07,2022-04-07
294.08493,79.632256,24.43,607.857727,62.470402,64.57634,458.803192,41.858883,104.132759,370.22287,12.84,2022-04-08,2022-04-08
282.488678,78.811707,24.780001,584.705933,62.450829,64.596252,457.299133,40.658703,105.841789,358.879364,12.15,2022-04-11,2022-04-11
279.319763,77.942322,24.68,570.000183,63.184849,64.735619,458.427155,40.85545,106.922211,352.105042,12.53,2022-04-12,2022-04-12
284.825745,79.046158,26,575.850586,63.351234,65.372719,459.654175,41.878559,107.796371,352.234161,12.85,2022-04-13,2022-04-13
277.11145,77.659035,24.879999,567.963623,63.635052,64.994438,462.306122,42.547512,110.006317,352.999054,12.3,2022-04-14,2022-04-14
277.794739,77.756721,24.16,571.188293,63.06741,63.650547,460.703064,42.970528,112.461815,353.575134,12.18,2022-04-18,2022-04-18
282.52829,79.339203,24.49,573.204895,63.68399,65.17363,459.545349,42.72459,111.322464,358.492004,12.31,2022-04-19,2022-04-19
283.577972,78.313522,23.01,590.176941,64.555023,66.119324,458.545898,41.986771,111.106384,369.57724,12.4,2022-04-20,2022-04-20
278.081909,77.131538,21.450001,579.474548,64.799706,63.511185,438.804932,39.989746,105.989128,367.680023,12.37,2022-04-21,2022-04-21
271.367767,76.115616,20.57,560.35614,63.860153,60.723862,442.713501,40.973499,101.962105,363.905457,12.13,2022-04-22,2022-04-22
277.992828,76.17424,21.5,543.264221,64.535461,62.30666,439.368927,38.061577,97.807404,357.528503,11.82,2022-04-25,2022-04-25
267.594788,73.878647,19.83,515.589905,63.66441,61.072273,437.874756,38.897774,97.178795,348.847076,12.23,2022-04-26,2022-04-26
280.468536,73.009262,18.83,519.62323,64.163551,60.883137,435.163452,39.301113,99.29052,346.532654,12.49,2022-04-27,2022-04-27
286.816223,74.806648,18.35,557.970093,64.780136,61.560059,440.506897,39.458515,99.496788,356.83316,12.93,2022-04-28,2022-04-28
274.823853,72.911583,18.15,552.009827,63.233784,59.290379,434.797302,38.376377,96.501076,344.784424,12.65,2022-04-29,2022-04-29
281.70639,73.62468,19.25,544.622009,62.088703,59.628841,434.025513,38.474758,97.443993,335.616272,12.65,2022-05-02,2022-05-02
279.04248,72.608749,19.27,545.420715,61.736374,58.454178,446.523193,39.497864,103.739891,346.562439,12.72,2022-05-03,2022-05-03
287.162872,79.749474,19.66,562.053223,63.644836,59.57906,457.72464,41.90807,105.399803,349.383392,13.03,2022-05-04,2022-05-04
274.655548,75.685814,18.879999,549.603821,63.135918,57.160065,461.771759,41.396519,101.677269,340.076202,12.61,2022-05-05,2022-05-05
272.060974,74.748032,17.75,545.78009,63.361012,54.701244,463.790405,42.331085,101.942459,339.798065,12.56,2022-05-06,2022-05-06
262.009583,71.788208,17.1,516.53833,63.233784,52.381794,449.224609,37.422138,91.21685,320.935303,12.09,2022-05-09,2022-05-09
266.881805,70.195953,17.35,525.36377,62.646568,54.034275,445.256592,37.274574,92.611572,313.227295,11.77,2022-05-10,2022-05-10
258.018738,68.43763,16.620001,519.144043,62.940174,53.69582,441.803162,37.746777,95.302795,312.93924,12.03,2022-05-11,2022-05-11
252.869263,68.762268,17.110001,524.934448,63.135918,53.198078,446.058105,38.396057,93.711632,321.233307,11.57,2022-05-12,2022-05-12
258.583221,74.369484,18.1,540.528748,64.320145,54.870476,448.086639,40.078285,97.188614,331.931152,11.72,2022-05-13,2022-05-13
258.959503,71.241241,17.209999,538.492126,64.555023,54.233372,453.281616,41.455544,99.555717,326.229584,11.79,2022-05-16,2022-05-16
264.227844,72.520088,18.360001,553.687012,64.37886,55.726585,454.469086,42.252388,102.296051,323.190094,12.1,2022-05-17,2022-05-17
252.197647,70.119804,17.459999,541.277527,59.89642,53.795368,450.105255,40.461952,99.644119,312.667938,11.89,2022-05-18,2022-05-18
251.264587,70.759224,17.5,549.833435,58.721977,54.721157,443.801971,40.186493,99.555717,317.665192,12.14,2022-05-19,2022-05-19
250.688889,72.19545,17.74,554.236267,59.681103,56.333824,438.686127,40.452106,95.292969,325.141235,11.74,2022-05-20,2022-05-20
258.718964,72.224968,18.290001,554.296082,61.521065,57.289478,451.985352,43.098419,99.673584,332.587341,12.07,2022-05-23,2022-05-23
257.696564,71.536362,16.860001,547.916565,62.656345,56.254181,466.165253,43.186958,97.552025,345.498627,11.92,2022-05-24,2022-05-24
260.575104,71.30027,17.23,533.390564,62.705288,57.140156,462.72168,44.318279,96.540359,344.79184,12.16,2022-05-25,2022-05-25
263.930084,73.27755,17.98,539.220947,62.930389,59.220699,462.533691,45.931637,94.133972,336.917664,12.01,2022-05-26,2022-05-26
271.215668,75.461418,18.76,571.407837,63.302296,60.912998,467.559326,47.426949,93.868782,345.98642,12.35,2022-05-27,2022-05-27
269.855835,77.22229,18.450001,566.635742,62.029987,61.361694,464.788239,45.378212,95.459946,335.085968,12.2,2022-05-31,2022-05-31
270.401794,75.038414,17.66,555.304321,61.726585,59.866043,461.093536,46.089104,92.749077,329.581024,12.25,2022-06-01,2022-06-01
272.545715,78.127304,18,569.161499,62.372528,60.992764,459.722931,45.713913,94.173264,334.448883,12.57,2022-06-02,2022-06-02
268.019531,77.763329,17.5,557.181274,61.628719,59.945808,475.117554,46.869102,91.835632,328.067932,12.4,2022-06-03,2022-06-03
266.75897200000003,77.694473,16.85,551.96991,61.530846,60.464302000000004,475.604218,46.622265,90.607887,332.159302,12.21,2022-06-06,2022-06-06
270.481171,78.176491,17.17,559.737061,61.902756,60.404476,488.714478,48.310619,87.926476,336.310425,12.23,2022-06-07,2022-06-07
268.406647,77.192772,16.67,551.151245,61.550419,58.719372,469.237823,48.942516,86.728203,336.310425,12.04,2022-06-08,2022-06-08
262.828278,77.62561,15.63,538.931396,60.483635,57.682381,459.772614,47.530621,87.651459,332.139404,11.63,2022-06-09,2022-06-09
251.115723,74.438339,14.86,526.012756,60.101944,56.296413,460.666504,46.612392,84.920952,324.056152,10.98,2022-06-10,2022-06-10
240.46521,71.182228,14.03,511.067352,60.03344,54.272297,457.547821,43.758976,82.769936,307.302368,10.4,2022-06-13,2022-06-13
242.678696,71.133034,13.98,506.911774,58.387199,55.428936,451.370117,42.672901,85.667419,295.715057,9.96,2022-06-14,2022-06-14
249.894821,72.982437,14.85,514.213989,58.820938,56.38615,455.333008,40.994423,86.413902,300.025452,10.28,2022-06-15,2022-06-15
243.155121,69.795174,13.65,504.354492,58.229477,54.910442,445.967102,37.992901,83.712845,289.55307,10.08,2022-06-16,2022-06-16
245.815262,70.700195,14.22,500.368713,58.584354,55.728062,440.911682,36.176189,81.561829,290.717773,9.78,2022-06-17,2022-06-17
251.860153,71.772461,14.04,512.9953,59.836285,57.572704,460.616791,38.328598,84.753975,301.867065,10,2022-06-21,2022-06-21
251.254684,72.106918,13.97,518.66925,60.279881,56.804935,455.491882,37.045055,84.744148,310.328583,9.9,2022-06-22,2022-06-22
256.9422,73.97599,14.12,540.02655,60.999493,56.465919,453.138,34.537205,77.544631999999993,324.364746,9.79,2022-06-23,2022-06-23
265.716736,76.838631,14.28,544.232117,62.142986,58.141052,460.547302,34.616192,78.762558,326.246185,10.25,2022-06-24,2022-06-24
262.927551,76.415642,14.08,543.063416,62.014835,57.961575,463.646088,35.435688,82.190437,322.951202,10.25,2022-06-27,2022-06-27
254.579865,75.097435,13.66,535.201721,61.393799,57.333397,461.510712,36.502018,83.113708,313.583801,10.15,2022-06-28,2022-06-28
258.331879,75.185974,13.17,535.351501,61.837399,56.844818,458.670135,35.722019,81.25663,315.793732,9.96,2022-06-29,2022-06-29
254.927261,75.146622,13.42,542.703796,62.014835,54.850613,475.316193,35.307331,78.717979,318.600952,9.98,2022-06-30,2022-06-30
257.65686,77.969917,14.25,547.688477,63.463913,55.648296,483.063171,35.198727,78.253716,328.963837,10.24,2022-07-01,2022-07-01
260.902679,78.225677,14.44,544.491882,62.37957,56.575603,461.202789,32.908096,73.759209,323.239868,9.84,2022-07-05,2022-07-05
264.237762,77.576424,14.27,555.450195,62.507721,55.548584,478.59375,32.315689,73.215919,325.648926,9.83,2022-07-06,2022-07-06
266.41153,77.950241,14.52,553.172668,62.014835,56.715199,476.120697,33.944805,76.031158,324.852539,10.19,2022-07-07,2022-07-07
265.677032,77.989586,13.99,553.12268099999994,62.241562,56.096992,477.163544,33.885559,75.329819,322.742126,10.27,2022-07-08,2022-07-08
262.550385,76.63205,13.66,557.43811,62.044407,53.933277,472.277008,32.947586,74.816154,322.841675,10.12,2022-07-11,2022-07-11
251.79068,76.494331,13.95,530.366821,61.778248,53.983135,465.692078,32.315689,73.51226,316.988312,10.11,2022-07-12,2022-07-12
250.847702,76.651718,14.18,522.595154,61.492378,54.162613,462.037109,31.881258,74.677864,318.610931,10.08,2022-07-13,2022-07-13
252.197647,76.927162,13.63,525.07251,61.295223,53.235306,455.869293,30.933411,71.022995,316.570221,10.01,2022-07-14,2022-07-14
254.8181,78.324059,13.96,538.298462,61.610668,54.651196,458.064301,31.891129,72.356529,319.297791,10.32,2022-07-15,2022-07-15
252.366379,78.924126,13.88,520.207703,60.772766,55.000179,446.205475,32.710629,73.996284,312.090607,10.35,2022-07-18,2022-07-18
257.607269,81.206367,14.25,536.300537,61.640244,57.094093,454.280212,33.786827,77.493103,321.308655,10.69,2022-07-19,2022-07-19
260.326935,81.914642,14.44,538.078735,60.624897,56.475891,452.969177,33.70784,78.935295,313.434448,10.7,2022-07-20,2022-07-20
262.87793,82.180244,14.51,574.390076,60.486893,56.675312,450.7146,33.204292,78.303101,319.088745,10.58,2022-07-21,2022-07-21
258.431091,82.229431,14.65,560.944397,60.713619,56.276466,448.777863,34.626064,77.364685,319.357544,10.63,2022-07-22,2022-07-22
256.912445,80.173454,14.66,566.838135,61.305077,56.914616,450.237854,35.712143,81.078827,318.989197,10.75,2022-07-25,2022-07-25
250.033783,79.002823,14.43,572.661987,62.310566,56.047134,441.626801,35.149353,81.503586,322.393707,10.58,2022-07-26,2022-07-26
266.749023,81.609688,15.15,581.312744,62.113411,57.303486,442.7789,35.870121,82.491386,319.009094,10.78,2022-07-27,2022-07-27
274.362213,83.291855,15.59,597.006165,63.148468,58.071255,451.370117,35.257965,82.392609,333.154785,10.78,2022-07-28,2022-07-28
278.660095,83.400063,15,597.775269,63.256905,58.519947,475.643951,36.561253,84.615166,334.269714,10.86,2022-07-29,2022-07-29
275.950378,83.527954,15.4,588.924683,63.601925,56.156818,472.396179,35.939228,82.639557,331.343018,10.91,2022-08-01,2022-08-01
272.783997,82.347488,16,585.418335,62.734447,57.562733,477.779327,36.225559,81.167725,336.638947,11.02,2022-08-02,2022-08-02
280.377289,85.849533,16.709999,587.356323,63.010464,59.038445,478.474579,35.090118,80.891151,342.31311,11.12,2022-08-03,2022-08-03
281.548553,85.465889,17.48,589.374207,62.764019,60.773403,474.789825,33.520248,81.454193,344.712219,11.05,2022-08-04,2022-08-04
280.814026,84.33461,14.59,589.633911,62.478149,61.242043,474.342834,34.221256,82.777855,343.836212,11.14,2022-08-05,2022-08-05
278.243225,84.324768,14.02,583.330627,62.073982,61.052593,466.854126,34.211384,84.486748,343.418121,11.27,2022-08-08,2022-08-08
280.208527,83.459091,13.1,580.253906,62.152843,60.783375,470.509094,34.547081,87.262466,344.005432,11.35,2022-08-09,2022-08-09
287.017761,85.082222,13.1,591.72168,62.744308,61.959953,469.923126,34.477966,89.267708,348.773743,11.54,2022-08-10,2022-08-10
284.893616,86.338676,13.68,591.911438,62.320427,63.3559,467.112366,36.423027,89.415878,341.934845,11.91,2022-08-11,2022-08-11
289.747375,87.367584,13.68,602.570251,62.793594,65.001122,476.319305,36.669865,91.253189,348.4552,12.13,2022-08-12,2022-08-12
291.295807,88.208519,13.12,603.848816,63.582211,65.340134,483.559753,35.307331,88.299667,353.522125,12.39,2022-08-15,2022-08-15
290.541443,88.445953,13.69,601.471313,64.104668,65.619324,482.199066,35.129616,90.334534,346.454285,12.39,2022-08-16,2022-08-16
289.775543,87.407158,13.26,595.407776,63.956799,64.991142,489.161407,34.951889,90.522217,345.199982,12.18,2022-08-17,2022-08-17
288.631622,87.605026,13.19,594.378906,64.291962,63.764709,489.5289,36.659992,90.779053,342.810852,12.2,2022-08-18,2022-08-18
284.632904,85.992416,13.73,587.92572,64.242676,62.508358,487.413361,36.650116,89.228203,342.930298,12.13,2022-08-19,2022-08-19
276.277466,84.043442,12.71,575.498962,63.286476,62.279026,480.89798,36.452648,90.462952,337.445282,11.72,2022-08-22,2022-08-22
274.974396,83.786224,12.79,572.362244,63.35548,61.81039,479.596893,38.861767,95.164894,332.238953,11.72,2022-08-23,2022-08-23
274.32785,85.131706,13.52,572.542114,63.444202,62.408649,485.56604,39.4048,97.278793,332.169128,12,2022-08-24,2022-08-24
277.371643,86.457397,13.56,584.848938,63.74979,63.415722,491.118011,39.66151,100.449638,338.134735,12.5,2022-08-25,2022-08-25
266.668671,83.162933,13.16,563.112061,62.21199,61.431492,483.523254,38.920998,99.185249,329.485596,12.48,2022-08-26,2022-08-26
263.823853,83.222298,13.2,556.099548,61.837399,60.932938,484.200989,39.868851,97.812195,330.622864,12.52,2022-08-29,2022-08-29
261.575836,82.519875,13.29,553.702026,61.265652,60.564014,479.337158,38.190369,92.892944,323.839203,12.2,2022-08-30,2022-08-30
260.083771,83.172836,13.24,544.741577,60.831913,61.512821,476.406891,37.66708,90.650627,324.467682,12.33,2022-08-31,2022-08-31
259.01944,84.48864,13.19,550.165833,61.117783,62.811192,478.729187,36.38353,88.665154,325.614899,12.53,2022-09-01,2022-09-01
254.702454,82.054893,13.06,542.97345,60.279881,61.742531,475.370361,37.588089,90.848198,317.444611,12.55,2022-09-02,2022-09-02
251.907349,83.618027,12.63,544.571777,60.309452,64.788712,478.151093,37.057423,89.554176,318.801361,12.23,2022-09-06,2022-09-06
256.72168,87.367584,12.68,551.134766,61.423374,66.346756,486.16449,36.759857,89.178802,326.373077,12.73,2022-09-07,2022-09-07
257.149384,88.50531,12.54,565.959045,61.236076,67.105804,488.108032,37.860863,90.04808,328.418152,12.83,2022-09-08,2022-09-08
263.057922,87.743538,13.03,568.796082,61.433228,69.003418,489.782471,39.328876,93.900497,329.974396,12.89,2022-09-09,2022-09-09
265.236328,88.119476,13.31,578.575684,61.610668,69.702545,480.702606,39.824829,89.810997,332.578125,13.18,2022-09-12,2022-09-12
250.654037,86.902596,12.95,559.226257,59.609558,68.593933,467.376892,38.158436,88.507103,316.766235,12.92,2022-09-13,2022-09-13
250.882813,91.710732,12.71,557.836975,59.925003,70.151978,483.274078,39.914097,90.660507,315.459412,13.22,2022-09-14,2022-09-14
244.079086,91.235863,13.17,551.690186,59.110775,69.652603,483.473419,39.30904,87.766251,306.760376,13.11,2022-09-15,2022-09-15
243.442474,90.335564,12.74,540.99585,59.120708,67.635139,483.593048,38.059242,85.010277,311.000153,13.08,2022-09-16,2022-09-16
243.223648,91.156715,13.16,539.386597,59.567539,68.733757,486.453522,38.654385,88.675026,310.870453,13.46,2022-09-19,2022-09-19
241.164612,89.821121,13.21,531.880554,59.478172,67.30555,492.363861,38.18819,88.813324,301.702576,13.3,2022-09-20,2022-09-20
237.683167,87.654488,12.22,525.414001,58.981693,66.856117,491.23761,37.275642,87.59832,299.537811,13.01,2022-09-21,2022-09-21
239.702393,83.796104,12.01,520.016785,58.842674,65.897324,494.815735,37.920376,87.094536,294.579742,12.96,2022-09-22,2022-09-22
236.658615,83.271767,11.79,520.516541,58.187325,64.568985,477.234161,34.716537,81.928337,294.060974,12.61,2022-09-23,2022-09-23
236.191116,83.904938,11.41,514.039978,57.462463,63.740025,472.798889,33.58577,80.752853,285.790955,12.75,2022-09-26,2022-09-26
235.156647,83.380592,11.32,508.392914,55.98296,63.660126,472.569672,33.7048,83.607597,283.526398,12.41,2022-09-27,2022-09-27
239.791946,86.180389,11.79,517.558105,56.578732,65.178223,482.088013,35.152973,86.478638,290.808838,12.72,2022-09-28,2022-09-28
236.240845,85.646149,11.66,516.338745,56.171619,64.27935,468.921783,35.678684,83.03141,281.591034,12.38,2022-09-29,2022-09-29
231.665237,83.360809,11.5,506.923706,55.625496,63.829914,468.762299,35.609249,82.832718,283.965332,12.5,2022-09-30,2022-09-30
239.463684,84.706291,11.95,522.655396,56.25106,63.620178,484.101318,37.989807,84.153992,288.235046,13.11,2022-10-03,2022-10-03
247.560532,87.565453,12.36,539.646484,56.380142,67.33551,488.656189,38.803165,87.611153,292.714264,14.19,2022-10-04,2022-10-04
247.878815,89.158272,12.22,545.983215,55.843948,68.064598,482.84552,41.233326,83.577797,282.438995,14.75,2022-10-05,2022-10-05
245.481598,88.396484,12.49,540.306213,54.642464,70.122017,483.622925,42.145874,84.918938,267.375336,14.63,2022-10-06,2022-10-06
232.998138,86.101242,11.98,523.335083,54.126125,69.602669,494.44696,42.245064,83.190353,261.76886,14.93,2022-10-07,2022-10-07
228.034592,86.13092,12.02,510.571777,54.006973,69.352982,502.161316,41.788792,84.521568,255.833176,14.13,2022-10-10,2022-10-10
224.214966,85.289993,11.6,500.547058,54.09634,67.944748,505.629791,41.421783,81.968437,254.616089,14.22,2022-10-11,2022-10-11
224.553146,85.942955,11.66,500.407135,54.75169,68.593933,490.749237,41.679684,82.206856,243.991714,14.07,2022-10-12,2022-10-12
232.998138,88.416275,12.5,510.271942,55.476551,70.56147,499.779236,43.832108,86.011719,249.149277,14.31,2022-10-13,2022-10-13
227.348251,85.448288,12.43,502.785858,54.592819,68.334259,462.652618,41.818546,77.408554,241.517685,13.83,2022-10-14,2022-10-14
236.270691,87.951286,12.32,516.958435,55.297817,68.623894,473.51651,42.512878,79.20668,252.531128,14.16,2022-10-17,2022-10-17
237.23555,88.010643,12.88,524.124695,56.042534,71.080811,505.12146,43.008831,81.362434,257.638824,14.15,2022-10-18,2022-10-18
235.226257,86.586014,12.61,505.344513,55.565914,75.994644,509.217865,45.101742,81.163742,251.88269,13.96,2022-10-19,2022-10-19
234.897995,85.863808,12.92,486.60437,54.692116,75.695023,510.742798,45.319958,82.047905,247.363586,14.04,2022-10-20,2022-10-20
240.836365,87.664383,13.49,496.479187,55.565914,76.573921,520.928955,50.001732,82.335999,247.603012,14.5,2022-10-21,2022-10-21
245.939163,82.866142,13.18,504.744843,57.164577,76.064568,524.218018,51.727638,78.501335,246.745071,14.73,2022-10-24,2022-10-24
249.331085,84.300667,13.57,514.349792,58.534863,78.651314,525.005432,52.045052,82.663834,255.982803,15.13,2022-10-25,2022-10-25
230.093628,84.973412,13,502.735901,58.97176,78.002129,529.231384,51.757397,81.531319,258.157562,15.17,2022-10-26,2022-10-26
225.547836,84.369919,12.49,498.05835,59.110775,80.049561,533.736389,51.261448,82.852592,259.614044,15.38,2022-10-27,2022-10-27
234.619492,86.170494,12.95,503.575439,60.332111,80.0196,546.294678,50.041409,81.81942,269.360565,15.25,2022-10-28,2022-10-28
230.899323,85.665932,13,513.700134,59.42852,80.049561,547.191711,51.608612,83.945374,269.250793,14.93,2022-10-31,2022-10-31
226.960312,86.170494,13.35,517.418213,59.220001,80.199379,534.105164,51.132496,85.216965,275.096741,15.31,2022-11-01,2022-11-01
218.933105,83.677391,12.68,490.722229,58.395847,80.129463,528.54364,50.725819,82.435349,267.704559,14.93,2022-11-02,2022-11-02
213.11412,83.776321,11.97,486.684326,58.366058,80.568909,523.769531,51.380474,70.841942,269.649841,15.2,2022-11-03,2022-11-03
220.216263,90.8797,10.43,495.289795,58.842674,79.490257,521.038635,52.669945,72.808952,271.655029,15.31,2022-11-04,2022-11-04
226.661911,89.484741,10.27,491.841614,59.07106,79.819847,532.99884,54.366096,72.67981,276.473419,15.07,2022-11-07,2022-11-07
227.656601,91.760208,10.06,491.911591,59.180283,79.999626,539.138428,54.24707,77.249611,278.089508,14.93,2022-11-08,2022-11-08
223.319717,91.173141,9.84,484.455505,58.356129,78.042084,531.374268,52.64019,73.991142,274.069214,14.58,2022-11-09,2022-11-09
241.691803,95.78006,10.8,520.306702,60.451271,78.441582,529.829407,52.669945,78.660286,296.155945,14.81,2022-11-10,2022-11-10
245.799911,96.89447,11.84,538.397156,60.888168,73.457832,491.068207,54.376015,76.176697,297.263275,14.76,2022-11-11,2022-11-11
240.269379,96.934273,11.49,534.489258,60.302326,73.61763,480.14447,53.632088,77.279411,288.713898,14.46,2022-11-14,2022-11-14
240.687149,97.342232,11.33,545.803284,60.20303,76.154449,499.061615,54.227226,78.998055,294.470001,14.44,2022-11-15,2022-11-15
241.126053,96.586021,10.91,535.728577,60.093803,74.416634,503.457031,52.560837,77.21981,296.019989,14.73,2022-11-16,2022-11-16
241.076172,96.486519,10.96,529.611816,60.282467,74.896027,517.131531,52.402134,78.421867,287.859985,14.58,2022-11-17,2022-11-17
240.617325,97.461632,10.77,534.958984,60.709438,74.965935,518.69635,53.007191,77.289352,290.679993,15.02,2022-11-18,2022-11-18
241.445251,97.829788,10.56,535.998474,61.642818,75.045837,526.121704,51.846668,76.28598,295.619995,14.99,2022-11-21,2022-11-21
